state,date,positive,probable_cases,total_case,total_test_results,death,positive_increase,death_increase,data_quality_grade
ohio,2020-09-09,132965,6919,139884,2470564,4324,973,26,A+
ohio,2020-09-08,131992,6848,138840,2449545,4298,656,22,A+
ohio,2020-09-07,131336,6822,138158,2426014,4276,778,17,A+
ohio,2020-09-06,130558,6755,137313,2404235,4259,773,3,A+
ohio,2020-09-05,129785,6706,136491,2377910,4256,1341,8,A+
ohio,2020-09-04,128444,6679,135123,2349585,4248,1332,22,A+
ohio,2020-09-03,127112,6641,133753,2319528,4226,1345,50,A+
ohio,2020-09-02,125767,6610,132377,2292748,4176,1157,11,A+
ohio,2020-09-01,124610,6562,131172,2269669,4165,1453,27,A+
ohio,2020-08-31,123157,6491,129648,2244104,4138,895,10,A+
ohio,2020-08-30,122262,6456,128718,2196860,4128,922,2,A+
ohio,2020-08-29,121340,6429,127769,2171126,4126,1216,21,A+
ohio,2020-08-28,120124,6399,126523,2141055,4105,1296,29,A+
ohio,2020-08-27,118828,6339,125167,2116289,4076,1244,32,A+
ohio,2020-08-26,117584,6253,123837,2047906,4044,1089,48,A+
ohio,2020-08-25,116495,6152,122647,2027874,3996,844,10,A+
ohio,2020-08-24,115651,6085,121736,2004200,3986,849,8,A+
ohio,2020-08-23,114802,6067,120869,1983889,3978,637,3,A+
ohio,2020-08-22,114165,6032,120197,1960628,3975,1119,20,A+
ohio,2020-08-21,113046,5982,119028,1936895,3955,1043,26,A+
ohio,2020-08-20,112003,5940,117943,1911359,3929,1122,22,A+
ohio,2020-08-19,110881,5882,116763,1888470,3907,958,36,A+
ohio,2020-08-18,109923,5818,115741,1868998,3871,861,39,A+
ohio,2020-08-17,109062,5742,114804,1849016,3832,775,6,A+
ohio,2020-08-16,108287,5710,113997,1829645,3826,613,2,A+
ohio,2020-08-15,107674,5658,113332,1802350,3824,1117,40,A+
ohio,2020-08-14,106557,5612,112169,1779409,3784,1131,29,A+
ohio,2020-08-13,105426,5570,110996,1753307,3755,1178,21,B
ohio,2020-08-12,104248,5523,109771,1728380,3734,1422,26,B
ohio,2020-08-11,102826,5453,108279,1707770,3708,1095,35,B
ohio,2020-08-10,101731,5373,107104,1687644,3673,883,4,B
ohio,2020-08-09,100848,5352,106200,1668548,3669,879,1,B
ohio,2020-08-08,99969,5298,105267,1644493,3668,1294,16,B
ohio,2020-08-07,98675,5273,103948,1623095,3652,1204,34,B
ohio,2020-08-06,97471,5198,102669,1598039,3618,1166,22,B
ohio,2020-08-05,96305,5134,101439,1574613,3596,1199,26,B
ohio,2020-08-04,95106,5065,100171,1555812,3570,1143,31,B
ohio,2020-08-03,93963,4966,98929,1535543,3539,932,10,B
ohio,2020-08-02,93031,4897,97928,1517546,3529,944,14,B
ohio,2020-08-01,92087,4869,96956,1492903,3515,928,26,B
ohio,2020-07-31,91159,4826,95985,1468334,3489,1533,47,B
ohio,2020-07-30,89626,4764,94390,1446472,3442,1733,20,B
ohio,2020-07-29,87893,4680,92573,1420837,3422,1396,40,B
ohio,2020-07-28,86497,4601,91098,1398733,3382,1320,38,B
ohio,2020-07-27,85177,4549,89726,1344098,3344,1104,37,B
ohio,2020-07-26,84073,4500,88573,1326431,3307,889,10,B
ohio,2020-07-25,83184,4449,87633,1293822,3297,1438,0,B
ohio,2020-07-24,81746,4437,86183,1267628,3297,1560,41,B
ohio,2020-07-23,80186,4367,84553,1245026,3256,1444,21,B
ohio,2020-07-22,78742,4333,83075,1221595,3235,1527,16,B
ohio,2020-07-21,77215,4252,81467,1200023,3219,1047,30,B
ohio,2020-07-20,76168,4216,80384,1181912,3189,1236,15,B
ohio,2020-07-19,74932,4177,79109,1162914,3174,1110,42,B
ohio,2020-07-18,73822,4138,77960,1138436,3132,1542,20,B
ohio,2020-07-17,72280,4105,76385,1116124,3112,1679,9,B
ohio,2020-07-16,70601,4061,74662,1088793,3103,1290,28,B
ohio,2020-07-15,69311,4024,73335,1062623,3075,1316,6,B
ohio,2020-07-14,67995,3982,71977,1043749,3069,1142,5,B
ohio,2020-07-13,66853,3940,70793,1024751,3064,1261,6,B
ohio,2020-07-12,65592,3923,69515,1006386,3058,1378,22,B
ohio,2020-07-11,64214,3886,68100,983035,3036,1358,4,B
ohio,2020-07-10,62856,3856,66712,959553,3032,1525,26,B
ohio,2020-07-09,61331,3825,65156,916402,3006,1150,15,B
ohio,2020-07-08,60181,3797,63978,915252,2991,1277,21,B
ohio,2020-07-07,58904,3754,62658,896485,2970,948,43,B
ohio,2020-07-06,57956,3724,61680,881412,2927,805,16,B
ohio,2020-07-05,57151,3693,60844,868762,2911,968,4,B
ohio,2020-07-04,56183,3695,59878,848370,2907,926,4,B
ohio,2020-07-03,55257,3676,58933,828157,2903,1091,0,B
ohio,2020-07-02,54166,3643,57809,793306,2903,1301,27,B
ohio,2020-07-01,52865,3602,56467,792005,2876,1076,13,B
ohio,2020-06-30,51789,3567,55356,787929,2863,743,45,B
ohio,2020-06-29,51046,3522,54568,774382,2818,737,11,B
ohio,2020-06-28,50309,3519,53828,756765,2807,854,3,B
ohio,2020-06-27,49455,3486,52941,744839,2804,817,16,B
ohio,2020-06-26,48638,3466,52104,721552,2788,987,16,B
ohio,2020-06-25,47651,3430,51081,699630,2772,892,17,B
ohio,2020-06-24,46759,3396,50155,680687,2755,632,20,B
ohio,2020-06-23,46127,3360,49487,670437,2735,590,31,B
ohio,2020-06-22,45537,3283,48820,659601,2704,729,4,B
ohio,2020-06-21,44808,3230,48038,643221,2700,546,3,B
ohio,2020-06-20,44262,3200,47462,629965,2697,531,30,B
ohio,2020-06-19,43731,3182,46913,616036,2667,609,34,B
ohio,2020-06-18,43122,3149,46271,600024,2633,700,22,B
ohio,2020-06-17,42422,3119,45541,584563,2611,412,14,B
ohio,2020-06-16,42010,3099,45109,568133,2597,434,24,B
ohio,2020-06-15,41576,3040,44616,557168,2573,428,16,B
ohio,2020-06-14,41148,2960,44108,546220,2557,300,3,B
ohio,2020-06-13,40848,2955,43803,538898,2554,424,46,B
ohio,2020-06-12,40424,2905,43329,523718,2508,420,18,B
ohio,2020-06-11,40004,2884,42888,512583,2490,429,33,B
ohio,2020-06-10,39575,2865,42440,501884,2457,413,36,B
ohio,2020-06-09,39162,2807,41969,490390,2421,325,17,B
ohio,2020-06-08,38837,2760,41597,476818,2404,361,27,B
ohio,2020-06-07,38476,2745,41221,469024,2377,365,7,B
ohio,2020-06-06,38111,2703,40814,458526,2370,353,15,B
ohio,2020-06-05,37758,2662,40420,446195,2355,476,16,B
ohio,2020-06-04,37282,2643,39925,437251,2339,490,40,B
ohio,2020-06-03,36792,2584,39376,426105,2299,442,41,B
ohio,2020-06-02,36350,2458,38808,409908,2258,366,52,B
ohio,2020-06-01,35984,2483,38467,398066,2206,471,51,B
ohio,2020-05-31,35513,2440,37953,390908,2155,479,6,B
ohio,2020-05-30,35034,2395,37429,381947,2149,468,18,B
ohio,2020-05-29,34566,2364,36930,369890,2131,651,33,B
ohio,2020-05-28,33915,2290,36205,360012,2098,476,54,B
ohio,2020-05-27,33439,2248,35687,349725,2044,433,42,B
ohio,2020-05-26,33006,2179,35185,339400,2002,529,15,B
ohio,2020-05-25,32477,2172,34649,330334,1987,566,18,B
ohio,2020-05-24,31911,2134,34045,324553,1969,503,13,B
ohio,2020-05-23,31408,2120,33528,316494,1956,614,84,B
ohio,2020-05-22,30794,2036,32830,307800,1872,627,36,B
ohio,2020-05-21,30167,1993,32160,299078,1836,731,55,B
ohio,2020-05-20,29436,1919,31355,289528,1781,484,61,B
ohio,2020-05-19,28952,1846,30798,277602,1720,498,63,B
ohio,2020-05-18,28454,1808,30262,271849,1657,531,32,B
ohio,2020-05-17,27923,1703,29626,264462,1625,449,15,B
ohio,2020-05-16,27474,1638,29112,246702,1610,520,29,B
ohio,2020-05-15,26954,1605,28559,246182,1581,597,47,B
ohio,2020-05-14,26357,1557,27914,233352,1534,636,51,B
ohio,2020-05-13,25721,1476,27197,225854,1483,471,47,B
ohio,2020-05-12,25250,1441,26691,217731,1436,473,79,B
ohio,2020-05-11,24777,1377,26154,210530,1357,696,16,B
ohio,2020-05-10,24081,1190,25271,204862,1341,384,10,B
ohio,2020-05-09,23697,1137,24834,196670,1331,681,25,B
ohio,2020-05-08,23016,1047,24063,184316,1306,885,35,B
ohio,2020-05-07,22131,999,23130,176059,1271,555,46,B
ohio,2020-05-06,21576,951,22527,168929,1225,607,90,B
ohio,2020-05-05,20969,897,21866,160735,1135,495,79,B
ohio,2020-05-04,20474,865,21339,155155,1056,560,18,B
ohio,2020-05-03,19914,820,20734,150166,1038,579,17,B
ohio,2020-05-02,19335,798,20133,145819,1021,592,19,B
ohio,2020-05-01,18743,781,19524,140506,1002,716,27,B
ohio,2020-04-30,18027,742,18769,133890,975,724,38,B
ohio,2020-04-29,17303,702,18005,128908,937,534,138,B
ohio,2020-04-28,16769,641,17410,123347,799,444,46,B
ohio,2020-04-27,16325,626,16951,120017,753,362,25,B
ohio,2020-04-26,15963,603,16566,116386,728,376,17,B
ohio,2020-04-25,15587,604,16191,111983,711,418,21,B
ohio,2020-04-24,15169,588,15757,107697,690,475,34,B
ohio,2020-04-23,14694,552,15246,102877,656,577,46,B
ohio,2020-04-22,14117,508,14625,98506,610,392,53,B
ohio,2020-04-21,13725,475,14200,94714,557,806,48,B
ohio,2020-04-20,12919,403,13322,90839,509,1317,38,B
ohio,2020-04-19,11602,310,11912,87299,471,1380,20,B
ohio,2020-04-18,10222,283,10505,79041,451,1115,33,B
ohio,2020-04-17,9107,249,9356,77926,418,693,29,B
ohio,2020-04-16,8414,175,8589,74840,389,623,28,B
ohio,2020-04-15,7791,163,7954,71552,361,511,37,B
ohio,2020-04-14,7280,127,7407,68001,324,305,50,B
ohio,2020-04-13,6975,94,7069,65112,274,371,21,B
ohio,2020-04-12,6604,86,6690,63243,253,354,6,B
ohio,2020-04-11,6250,63,6313,60471,247,372,16,B
ohio,2020-04-10,5878,42,5920,58573,231,366,18,B
ohio,2020-04-09,5512,NA,NA,55985,213,364,20,B
ohio,2020-04-08,5148,NA,NA,53341,193,366,26,B
ohio,2020-04-07,4782,NA,NA,50838,167,332,25,B
ohio,2020-04-06,4450,NA,NA,48378,142,407,23,B
ohio,2020-04-05,4043,NA,NA,43756,119,304,17,B
ohio,2020-04-04,3739,NA,NA,41871,102,427,11,B
ohio,2020-04-03,3312,NA,NA,38375,91,410,10,B
ohio,2020-04-02,2902,NA,NA,34918,81,355,16,B
ohio,2020-04-01,2547,NA,NA,29539,65,348,10,B
ohio,2020-03-31,2199,NA,NA,29191,55,266,16,B
ohio,2020-03-30,1933,NA,NA,27275,39,280,10,B
ohio,2020-03-29,1653,NA,NA,20665,29,247,4,B
ohio,2020-03-28,1406,NA,NA,20418,25,269,6,B
ohio,2020-03-27,1137,NA,NA,20149,19,270,4,B
ohio,2020-03-26,867,NA,NA,17316,15,163,5,B
ohio,2020-03-25,704,NA,NA,14764,10,140,2,B
ohio,2020-03-24,564,NA,NA,704,8,122,2,D
ohio,2020-03-23,442,NA,NA,582,6,91,3,D
minnesota,2020-11-21,262952,4378,267330,3640177,3201,6252,51,A
minnesota,2020-11-20,256700,3984,260684,3588557,3150,6794,68,A
minnesota,2020-11-19,249906,3679,253585,3534745,3082,7863,72,A
minnesota,2020-11-18,242043,3397,245440,3478924,3010,5094,67,A
minnesota,2020-11-17,236949,3036,239985,3445247,2943,5931,26,A
minnesota,2020-11-16,231018,2860,233878,3413692,2917,7437,12,A
minnesota,2020-11-15,223581,2621,226202,3364535,2905,7553,31,A
minnesota,2020-11-14,216028,2446,218474,3302499,2874,8689,35,A
minnesota,2020-11-13,207339,2251,209590,3251551,2839,5544,46,A
minnesota,2020-11-12,201795,2038,203833,3203325,2793,7225,39,A
minnesota,2020-11-11,194570,1660,196230,3150108,2754,4889,56,A
minnesota,2020-11-10,189681,1567,191248,3135996,2698,4893,23,A
minnesota,2020-11-09,184788,1504,186292,3103434,2675,3926,19,A
minnesota,2020-11-08,180862,1337,182199,3077966,2656,5908,31,A
minnesota,2020-11-07,174954,1277,176231,3035394,2625,4647,34,A
minnesota,2020-11-06,170307,1077,171384,2990965,2591,5442,36,A
minnesota,2020-11-05,164865,936,165801,2947153,2555,3942,25,A
minnesota,2020-11-04,160923,853,161776,2914937,2530,3827,31,A
minnesota,2020-11-03,157096,783,157879,2883738,2499,3476,15,A
minnesota,2020-11-02,153620,686,154306,2872763,2484,2948,9,A
minnesota,2020-11-01,150672,668,151340,2836227,2475,2200,18,A
minnesota,2020-10-31,148472,641,149113,2809133,2457,3007,20,A
minnesota,2020-10-30,145465,603,146068,2774695,2437,3154,18,A
minnesota,2020-10-29,142311,522,142833,2742869,2419,2867,32,A
minnesota,2020-10-28,139444,500,139944,2713077,2387,1908,19,A
minnesota,2020-10-27,137536,390,137926,2698113,2368,2164,15,A
minnesota,2020-10-26,135372,379,135751,2684014,2353,1570,4,A
minnesota,2020-10-25,133802,371,134173,2660323,2349,1680,21,A
minnesota,2020-10-24,132122,369,132491,2625390,2328,2259,14,A
minnesota,2020-10-23,129863,352,130215,2590925,2314,1711,13,A
minnesota,2020-10-22,128152,324,128476,2564491,2301,1561,20,A
minnesota,2020-10-21,126591,329,126920,2539376,2281,1060,35,A
minnesota,2020-10-20,125531,316,125847,2522999,2246,1092,7,A
minnesota,2020-10-19,124439,304,124743,2511395,2239,1627,5,A
minnesota,2020-10-18,122812,288,123100,2489218,2234,1722,17,A
minnesota,2020-10-17,121090,272,121362,2458271,2217,1694,5,A
minnesota,2020-10-16,119396,251,119647,2430551,2212,2290,13,A
minnesota,2020-10-15,117106,241,117347,2386848,2199,1163,19,A
minnesota,2020-10-14,115943,180,116123,2367344,2180,1369,-24,A
minnesota,2020-10-13,114574,NA,NA,2355124,2204,1135,7,A
minnesota,2020-10-12,113439,NA,NA,2337122,2197,1171,3,A
minnesota,2020-10-11,112268,NA,NA,2318810,2194,1440,10,A
minnesota,2020-10-10,110828,NA,NA,2288662,2184,1516,10,A
minnesota,2020-10-09,109312,NA,NA,2256165,2174,1390,14,A
minnesota,2020-10-08,107922,NA,NA,2224194,2160,1271,6,A
minnesota,2020-10-07,106651,NA,NA,2195882,2154,911,14,A
minnesota,2020-10-06,105740,NA,NA,2182970,2140,941,4,A
minnesota,2020-10-05,104799,NA,NA,2169786,2136,973,3,A
minnesota,2020-10-04,103826,NA,NA,2146411,2133,1039,7,A
minnesota,2020-10-03,102787,NA,NA,2116038,2126,1421,14,A
minnesota,2020-10-02,101366,NA,NA,2086963,2112,1166,10,A
minnesota,2020-10-01,100200,NA,NA,2055888,2102,1066,13,A
minnesota,2020-09-30,99134,NA,NA,2030167,2089,687,17,A
minnesota,2020-09-29,98447,NA,NA,2017350,2072,809,5,A
minnesota,2020-09-28,97638,NA,NA,2003115,2067,904,7,A
minnesota,2020-09-27,96734,NA,NA,1981100,2060,1075,4,A
minnesota,2020-09-26,95659,NA,NA,1954715,2056,1470,10,A
minnesota,2020-09-25,94189,NA,NA,1924020,2046,1177,6,A
minnesota,2020-09-24,93012,NA,NA,1895302,2040,912,3,A
minnesota,2020-09-23,92100,NA,NA,1873867,2037,678,6,A
minnesota,2020-09-22,91422,NA,NA,1863694,2031,480,10,A
minnesota,2020-09-21,90942,NA,NA,1855308,2021,925,4,A
minnesota,2020-09-20,90017,NA,NA,1838392,2017,1296,2,A
minnesota,2020-09-19,88721,NA,NA,1815774,2015,914,13,A
minnesota,2020-09-18,87807,NA,NA,1791680,2002,1085,8,A
minnesota,2020-09-17,86722,NA,NA,1763735,1994,909,9,A
minnesota,2020-09-16,85813,NA,NA,1743611,1985,462,6,A
minnesota,2020-09-15,85351,NA,NA,1733292,1979,402,5,A+
minnesota,2020-09-14,84949,NA,NA,1724779,1974,638,3,A+
minnesota,2020-09-13,84311,NA,NA,1707514,1971,723,13,A+
minnesota,2020-09-12,83588,NA,NA,1684520,1958,872,9,A+
minnesota,2020-09-11,82716,NA,NA,1665328,1949,467,13,A+
minnesota,2020-09-10,82249,NA,NA,1646961,1936,381,15,A+
minnesota,2020-09-09,81868,NA,NA,1621174,1921,260,7,A+
minnesota,2020-09-08,81608,NA,NA,1616738,1914,383,2,A+
minnesota,2020-09-07,81225,NA,NA,1609618,1912,638,3,A+
minnesota,2020-09-06,80587,NA,NA,1594639,1909,707,6,A+
minnesota,2020-09-05,79880,NA,NA,1577466,1903,914,4,A+
minnesota,2020-09-04,78966,NA,NA,1558831,1899,843,10,A+
minnesota,2020-09-03,78123,NA,NA,1540107,1889,1038,7,A+
minnesota,2020-09-02,77085,NA,NA,1525555,1882,730,10,A+
minnesota,2020-09-01,76355,NA,NA,1498919,1872,491,6,A+
minnesota,2020-08-31,75864,NA,NA,1489726,1866,675,1,A+
minnesota,2020-08-30,75189,NA,NA,1478432,1865,932,2,A+
minnesota,2020-08-29,74257,NA,NA,1460381,1863,1017,4,A+
minnesota,2020-08-28,73240,NA,NA,1443344,1859,850,4,A
minnesota,2020-08-27,72390,NA,NA,1427347,1855,1154,13,A
minnesota,2020-08-26,71236,NA,NA,1406007,1842,529,17,A
minnesota,2020-08-25,70707,NA,NA,1394986,1825,409,8,A
minnesota,2020-08-24,70298,NA,NA,1386513,1817,714,4,A
minnesota,2020-08-23,69584,NA,NA,1374536,1813,717,6,A
minnesota,2020-08-22,68867,NA,NA,1357595,1807,734,8,A
minnesota,2020-08-21,68133,NA,NA,1340850,1799,825,8,A
minnesota,2020-08-20,67308,NA,NA,1322220,1791,690,7,A
minnesota,2020-08-19,66618,NA,NA,1308264,1784,557,17,A
minnesota,2020-08-18,66061,NA,NA,1273397,1767,345,9,A
minnesota,2020-08-17,65716,NA,NA,1266561,1758,564,6,A
minnesota,2020-08-16,65152,NA,NA,1254208,1752,739,7,A
minnesota,2020-08-15,64413,NA,NA,1236918,1745,690,6,A
minnesota,2020-08-14,63723,NA,NA,1219816,1739,730,8,A
minnesota,2020-08-13,62993,NA,NA,1203559,1731,690,7,A
minnesota,2020-08-12,62303,NA,NA,1188288,1724,464,17,A
minnesota,2020-08-11,61839,NA,NA,1177935,1707,323,6,A
minnesota,2020-08-10,61516,NA,NA,1172118,1701,618,3,A
minnesota,2020-08-09,60898,NA,NA,1159139,1698,797,9,A
minnesota,2020-08-08,60101,NA,NA,1138595,1689,916,8,A
minnesota,2020-08-07,59185,NA,NA,1121299,1681,545,4,A
minnesota,2020-08-06,58640,NA,NA,1105094,1677,861,7,A
minnesota,2020-08-05,57779,NA,NA,1090303,1670,617,10,A
minnesota,2020-08-04,57162,NA,NA,1078695,1660,602,4,A
minnesota,2020-08-03,56560,NA,NA,1070925,1656,613,2,A
minnesota,2020-08-02,55947,NA,NA,1054962,1654,759,8,A
minnesota,2020-08-01,55188,NA,NA,1040317,1646,725,6,A
minnesota,2020-07-31,54463,NA,NA,1024916,1640,771,6,A
minnesota,2020-07-30,53692,NA,NA,1007882,1634,745,5,A
minnesota,2020-07-29,52947,NA,NA,993091,1629,666,9,A
minnesota,2020-07-28,52281,NA,NA,979988,1620,478,4,A
minnesota,2020-07-27,51803,NA,NA,970726,1616,650,2,A
minnesota,2020-07-26,51153,NA,NA,957374,1614,862,3,A
minnesota,2020-07-25,50291,NA,NA,940696,1611,803,5,A
minnesota,2020-07-24,49488,NA,NA,922876,1606,767,5,A
minnesota,2020-07-23,48721,NA,NA,905315,1601,760,9,A
minnesota,2020-07-22,47961,NA,NA,888551,1592,504,4,A
minnesota,2020-07-21,47457,NA,NA,876859,1588,350,3,A
minnesota,2020-07-20,47107,NA,NA,867410,1585,903,4,A
minnesota,2020-07-19,46204,NA,NA,853188,1581,734,3,A
minnesota,2020-07-18,45470,NA,NA,835962,1578,457,5,A
minnesota,2020-07-17,45013,NA,NA,819511,1573,666,7,A
minnesota,2020-07-16,44347,NA,NA,805212,1566,605,8,A
minnesota,2020-07-15,43742,NA,NA,790497,1558,572,10,A
minnesota,2020-07-14,43170,NA,NA,777614,1548,398,6,A
minnesota,2020-07-13,42772,NA,NA,768989,1542,491,2,A
minnesota,2020-07-12,42281,NA,NA,755052,1540,710,3,A
minnesota,2020-07-11,41571,NA,NA,742095,1537,804,4,A
minnesota,2020-07-10,40767,NA,NA,725825,1533,604,5,A
minnesota,2020-07-09,40163,NA,NA,705440,1528,574,5,A
minnesota,2020-07-08,39589,NA,NA,692970,1523,456,9,A
minnesota,2020-07-07,39133,NA,NA,685247,1514,564,3,A
minnesota,2020-07-06,38569,NA,NA,679693,1511,433,3,A
minnesota,2020-07-05,38136,NA,NA,674015,1508,512,5,A
minnesota,2020-07-04,37624,NA,NA,645172,1503,0,0,A
minnesota,2020-07-03,37624,NA,NA,645172,1503,414,8,A
minnesota,2020-07-02,37210,NA,NA,630427,1495,494,13,A
minnesota,2020-07-01,36716,NA,NA,617107,1482,413,6,A
minnesota,2020-06-30,36303,NA,NA,605316,1476,442,6,A
minnesota,2020-06-29,35861,NA,NA,592955,1470,312,10,A
minnesota,2020-06-28,35549,NA,NA,585417,1460,516,8,A
minnesota,2020-06-27,35033,NA,NA,568907,1452,417,6,A
minnesota,2020-06-26,34616,NA,NA,557278,1446,493,5,A
minnesota,2020-06-25,34123,NA,NA,542696,1441,360,9,A
minnesota,2020-06-24,33763,NA,NA,529643,1432,294,7,A
minnesota,2020-06-23,33469,NA,NA,520045,1425,242,9,A
minnesota,2020-06-22,33227,NA,NA,513137,1416,307,4,A
minnesota,2020-06-21,32920,NA,NA,504363,1412,453,8,A
minnesota,2020-06-20,32467,NA,NA,492043,1404,436,11,A
minnesota,2020-06-19,32031,NA,NA,475152,1393,356,17,A
minnesota,2020-06-18,31675,NA,NA,460879,1376,379,19,A
minnesota,2020-06-17,31296,NA,NA,448587,1357,414,13,A
minnesota,2020-06-16,30882,NA,NA,429145,1344,189,9,A
minnesota,2020-06-15,30693,NA,NA,422922,1335,222,6,A
minnesota,2020-06-14,30471,NA,NA,417710,1329,6,15,A
minnesota,2020-06-13,30465,NA,NA,417710,1314,2,9,A
minnesota,2020-06-12,30463,NA,NA,408052,1305,45,25,A
minnesota,2020-06-11,30418,NA,NA,395234,1280,219,13,A
minnesota,2020-06-10,30199,NA,NA,381833,1267,333,39,A
minnesota,2020-06-09,29866,NA,NA,369793,1228,430,20,A
minnesota,2020-06-08,29436,NA,NA,360912,1208,448,11,A
minnesota,2020-06-07,28988,NA,NA,353141,1197,135,16,A
minnesota,2020-06-06,28853,NA,NA,343597,1181,165,22,A
minnesota,2020-06-05,28688,NA,NA,333185,1159,398,33,A
minnesota,2020-06-04,28290,NA,NA,322148,1126,401,29,A
minnesota,2020-06-03,27889,NA,NA,311208,1097,513,15,A
minnesota,2020-06-02,27376,NA,NA,295307,1082,479,22,A
